Año;CCAA;PIB_anual;PIB_capita;Renta media por persona (con alquiler imputado);Renta media por unidad de consumo;Renta media por unidad de consumo (con alquiler imputado);Renta neta media por persona;Total_paro;busquedas_running
2008;Cantabria;13.281;22.852;12.728;16.727;18.845;11.232;6.32;
2008;Cantabria;13.281;22.852;12.728;16.727;18.845;11.232;7.1;
2008;Cantabria;13.281;22.852;12.728;16.727;18.845;11.232;6.41;
2008;CastillaLeon;56.295;22.108;11.88;15.533;17.468;10.488;11.4;73.0
2008;CastillaLeon;56.295;22.108;11.88;15.533;17.468;10.488;9.47;73.0
2008;CastillaLeon;56.295;22.108;11.88;15.533;17.468;10.488;9.36;73.0
2008;CastillaLeon;56.295;22.108;11.88;15.533;17.468;10.488;8.22;73.0
2008;CastillaLaMancha;40.786;19.891;10.251;13.898;15.623;9.064;15.04;
2008;CastillaLaMancha;40.786;19.891;10.251;13.898;15.623;9.064;11.4;
2008;CastillaLaMancha;40.786;19.891;10.251;13.898;15.623;9.064;10.63;
2008;CastillaLaMancha;40.786;19.891;10.251;13.898;15.623;9.064;9.58;
2008;Catalunya;208.162;28.217;13.954;18.566;20.691;12.436;11.75;84.0
2008;Catalunya;208.162;28.217;13.954;18.566;20.691;12.436;8.8;84.0
2008;Catalunya;208.162;28.217;13.954;18.566;20.691;12.436;7.47;84.0
2008;Catalunya;208.162;28.217;13.954;18.566;20.691;12.436;7.52;84.0
2008;Ceuta;1.484;19.584;9.224;13.458;15.33;8.047;15.66;
2008;Ceuta;1.484;19.584;9.224;13.458;15.33;8.047;17.85;
2008;Ceuta;1.484;19.584;9.224;13.458;15.33;8.047;19.48;
2008;Ceuta;1.484;19.584;9.224;13.458;15.33;8.047;16.81;
2008;ComunidadValenciana;107.951;21.766;11.472;14.796;17.073;9.864;14.58;100.0
2008;ComunidadValenciana;107.951;21.766;11.472;14.796;17.073;9.864;12.34;100.0
2008;ComunidadValenciana;107.951;21.766;11.472;14.796;17.073;9.864;11.4;100.0
2008;ComunidadValenciana;107.951;21.766;11.472;14.796;17.073;9.864;9.59;100.0
2008;Madrid;201.866;32.125;14.19;18.941;21.33;12.496;10.02;76.0
2008;Madrid;201.866;32.125;14.19;18.941;21.33;12.496;8.32;76.0
2008;Madrid;201.866;32.125;14.19;18.941;21.33;12.496;8.67;76.0
2008;Madrid;201.866;32.125;14.19;18.941;21.33;12.496;7.39;76.0
2008;Extremadura;18.842;17.263;9.26;12.484;14.131;8.107;18.11;
2008;Extremadura;18.842;17.263;9.26;12.484;14.131;8.107;14.72;
2008;Extremadura;18.842;17.263;9.26;12.484;14.131;8.107;14.1;
2008;Extremadura;18.842;17.263;9.26;12.484;14.131;8.107;14.47;
2008;Galicia;58.254;21.107;10.949;14.374;16.468;9.482;9.64;83.0
2008;Galicia;58.254;21.107;10.949;14.374;16.468;9.482;8.31;83.0
2008;Galicia;58.254;21.107;10.949;14.374;16.468;9.482;8.25;83.0
2008;Galicia;58.254;21.107;10.949;14.374;16.468;9.482;8.34;83.0
2008;Baleares;27.892;26.377;12.407;16.496;18.196;11.229;12.05;
2008;Baleares;27.892;26.377;12.407;16.496;18.196;11.229;9.32;
2008;Baleares;27.892;26.377;12.407;16.496;18.196;11.229;8.4;
2008;Baleares;27.892;26.377;12.407;16.496;18.196;11.229;10.98;
2008;LaRioja;8.265;25.954;12.282;15.917;17.791;10.916;9.8;
2008;LaRioja;8.265;25.954;12.282;15.917;17.791;10.916;8.25;
2008;LaRioja;8.265;25.954;12.282;15.917;17.791;10.916;6.89;
2008;LaRioja;8.265;25.954;12.282;15.917;17.791;10.916;6.63;
2008;Melilla;1.358;18.8;12.404;17.42;19.482;11.065;16.17;
2008;Melilla;1.358;18.8;12.404;17.42;19.482;11.065;22.69;
2008;Melilla;1.358;18.8;12.404;17.42;19.482;11.065;18.02;
2008;Melilla;1.358;18.8;12.404;17.42;19.482;11.065;22.69;
2008;Navarra;18.62;29.937;14.491;19.907;21.845;13.123;8.13;
2008;Navarra;18.62;29.937;14.491;19.907;21.845;13.123;7.25;
2008;Navarra;18.62;29.937;14.491;19.907;21.845;13.123;5.8;
2008;Navarra;18.62;29.937;14.491;19.907;21.845;13.123;6.14;
2008;PaisVasco;66.382;30.636;15.886;20.887;23.517;14.038;8.48;77.0
2008;PaisVasco;66.382;30.636;15.886;20.887;23.517;14.038;6.44;77.0
2008;PaisVasco;66.382;30.636;15.886;20.887;23.517;14.038;5.77;77.0
2008;PaisVasco;66.382;30.636;15.886;20.887;23.517;14.038;5.8;77.0
2008;Murcia;29.541;20.636;10.375;14.147;15.981;9.119;15.29;69.0
2008;Murcia;29.541;20.636;10.375;14.147;15.981;9.119;13.75;69.0
2008;Murcia;29.541;20.636;10.375;14.147;15.981;9.119;11.3;69.0
2008;Murcia;29.541;20.636;10.375;14.147;15.981;9.119;9.38;69.0
2009;Andalucia;145.802;17.685;10.806;14.393;16.411;9.406;26.27;58.0
2009;Andalucia;145.802;17.685;10.806;14.393;16.411;9.406;25.51;58.0
2009;Andalucia;145.802;17.685;10.806;14.393;16.411;9.406;25.26;58.0
2009;Andalucia;145.802;17.685;10.806;14.393;16.411;9.406;23.94;58.0
2009;Aragon;33.814;25.15;13.861;18.561;20.579;12.411;13.57;86.0
2009;Aragon;33.814;25.15;13.861;18.561;20.579;12.411;12.15;86.0
2009;Aragon;33.814;25.15;13.861;18.561;20.579;12.411;13.18;86.0
2009;Aragon;33.814;25.15;13.861;18.561;20.579;12.411;13.31;86.0
2009;Asturias;22.366;20.778;14.374;18.561;20.981;12.63;14.13;82.0
2009;Asturias;22.366;20.778;14.374;18.561;20.981;12.63;13.54;82.0
2009;Asturias;22.366;20.778;14.374;18.561;20.981;12.63;13.94;82.0
2009;Asturias;22.366;20.778;14.374;18.561;20.981;12.63;12.07;82.0
2009;Canarias;39.505;19.421;10.365;13.612;15.629;8.932;26.77;46.0
2009;Canarias;39.505;19.421;10.365;13.612;15.629;8.932;25.63;46.0
2009;Canarias;39.505;19.421;10.365;13.612;15.629;8.932;25.7;46.0
2009;Canarias;39.505;19.421;10.365;13.612;15.629;8.932;25.9;46.0
2009;Cantabria;12.812;21.834;13.646;18.108;20.141;12.184;12.7;
2009;Cantabria;12.812;21.834;13.646;18.108;20.141;12.184;11.06;
2009;Cantabria;12.812;21.834;13.646;18.108;20.141;12.184;11.67;
2009;Cantabria;12.812;21.834;13.646;18.108;20.141;12.184;12.57;
2009;CastillaLeon;54.452;21.374;12.579;16.415;18.384;11.147;14.21;73.0
2009;CastillaLeon;54.452;21.374;12.579;16.415;18.384;11.147;13.17;73.0
2009;CastillaLeon;54.452;21.374;12.579;16.415;18.384;11.147;14.4;73.0
2009;CastillaLeon;54.452;21.374;12.579;16.415;18.384;11.147;14.12;73.0
2009;CastillaLaMancha;39.356;18.959;10.75;14.712;16.323;9.631;19.29;76.0
2009;CastillaLaMancha;39.356;18.959;10.75;14.712;16.323;9.631;18.38;76.0
2009;CastillaLaMancha;39.356;18.959;10.75;14.712;16.323;9.631;19.65;76.0
2009;CastillaLaMancha;39.356;18.959;10.75;14.712;16.323;9.631;18.17;76.0
2009;Catalunya;200.745;26.956;14.223;18.978;21.059;12.733;16.9;76.0
2009;Catalunya;200.745;26.956;14.223;18.978;21.059;12.733;15.89;76.0
2009;Catalunya;200.745;26.956;14.223;18.978;21.059;12.733;15.92;76.0
2009;Catalunya;200.745;26.956;14.223;18.978;21.059;12.733;16.16;76.0
2009;Ceuta;1.484;19.077;10.184;14.261;16.602;8.702;24.01;
2009;Ceuta;1.484;19.077;10.184;14.261;16.602;8.702;19.64;
2009;Ceuta;1.484;19.077;10.184;14.261;16.602;8.702;15.39;
2009;Ceuta;1.484;19.077;10.184;14.261;16.602;8.702;15.49;
2009;ComunidadValenciana;101.99;20.462;12.066;15.703;17.897;10.502;22.09;74.0
2009;ComunidadValenciana;101.99;20.462;12.066;15.703;17.897;10.502;21.43;74.0
2009;ComunidadValenciana;101.99;20.462;12.066;15.703;17.897;10.502;20.77;74.0
2009;ComunidadValenciana;101.99;20.462;12.066;15.703;17.897;10.502;18.76;74.0
2009;Madrid;199.29;31.364;15.226;20.597;22.959;13.564;14.48;61.0
2009;Madrid;199.29;31.364;15.226;20.597;22.959;13.564;14.18;61.0
2009;Madrid;199.29;31.364;15.226;20.597;22.959;13.564;13.4;61.0
2009;Madrid;199.29;31.364;15.226;20.597;22.959;13.564;13.36;61.0
2009;Extremadura;18.37;16.744;10.183;13.833;15.481;9.028;21.21;
2009;Extremadura;18.37;16.744;10.183;13.833;15.481;9.028;19.14;
2009;Extremadura;18.37;16.744;10.183;13.833;15.481;9.028;20.22;
2009;Extremadura;18.37;16.744;10.183;13.833;15.481;9.028;21.95;
2009;Galicia;56.253;20.314;11.473;15.113;17.166;10.026;12.8;62.0
2009;Galicia;56.253;20.314;11.473;15.113;17.166;10.026;12.23;62.0
2009;Galicia;56.253;20.314;11.473;15.113;17.166;10.026;12.63;62.0
2009;Galicia;56.253;20.314;11.473;15.113;17.166;10.026;12.09;62.0
2009;Baleares;26.77;24.832;13.023;17.548;19.226;11.821;19.45;
2009;Baleares;26.77;24.832;13.023;17.548;19.226;11.821;14.78;
2009;Baleares;26.77;24.832;13.023;17.548;19.226;11.821;18.02;
2009;Baleares;26.77;24.832;13.023;17.548;19.226;11.821;19.63;
2009;LaRioja;7.912;24.741;12.785;16.447;18.367;11.387;13.76;
2009;LaRioja;7.912;24.741;12.785;16.447;18.367;11.387;12.99;
2009;LaRioja;7.912;24.741;12.785;16.447;18.367;11.387;12.57;
2009;LaRioja;7.912;24.741;12.785;16.447;18.367;11.387;11.27;
2009;Melilla;1.362;18.284;12.373;17.12;19.197;11.048;19.87;
2009;Melilla;1.362;18.284;12.373;17.12;19.197;11.048;23.2;
2009;Melilla;1.362;18.284;12.373;17.12;19.197;11.048;24.93;
2009;Melilla;1.362;18.284;12.373;17.12;19.197;11.048;25.87;
2009;Navarra;18.002;28.569;15.57;21.318;23.274;14.175;10.51;100.0
2009;Navarra;18.002;28.569;15.57;21.318;23.274;14.175;10.31;100.0
2009;Navarra;18.002;28.569;15.57;21.318;23.274;14.175;12.0;100.0
2009;Navarra;18.002;28.569;15.57;21.318;23.274;14.175;10.51;100.0
2009;PaisVasco;63.602;29.215;16.625;22.138;24.661;14.838;12.13;64.0
2009;PaisVasco;63.602;29.215;16.625;22.138;24.661;14.838;11.85;64.0
2009;PaisVasco;63.602;29.215;16.625;22.138;24.661;14.838;10.76;64.0
2009;PaisVasco;63.602;29.215;16.625;22.138;24.661;14.838;10.61;64.0
2009;Murcia;28.076;19.383;10.326;14.139;15.859;9.15;21.84;45.0
2009;Murcia;28.076;19.383;10.326;14.139;15.859;9.15;20.55;45.0
2009;Murcia;28.076;19.383;10.326;14.139;15.859;9.15;19.93;45.0
2009;Murcia;28.076;19.383;10.326;14.139;15.859;9.15;18.99;45.0
2010;Andalucia;145.854;17.567;10.845;14.152;16.393;9.293;28.04;38.0
2010;Andalucia;145.854;17.567;10.845;14.152;16.393;9.293;28.38;38.0
2010;Andalucia;145.854;17.567;10.845;14.152;16.393;9.293;27.62;38.0
2010;Andalucia;145.854;17.567;10.845;14.152;16.393;9.293;27.05;38.0
2010;Aragon;34.1;25.375;13.633;17.773;20.086;11.968;16.29;53.0
2010;Aragon;34.1;25.375;13.633;17.773;20.086;11.968;13.77;53.0
2010;Aragon;34.1;25.375;13.633;17.773;20.086;11.968;14.52;53.0
2010;Aragon;34.1;25.375;13.633;17.773;20.086;11.968;15.24;53.0
2010;Asturias;22.591;20.992;14.443;18.377;20.937;12.589;16.61;46.0
2010;Asturias;22.591;20.992;14.443;18.377;20.937;12.589;14.1;46.0
2010;Asturias;22.591;20.992;14.443;18.377;20.937;12.589;16.35;46.0
2010;Asturias;22.591;20.992;14.443;18.377;20.937;12.589;16.6;46.0
2010;Canarias;39.738;19.355;10.781;13.905;16.147;9.202;28.78;32.0
2010;Canarias;39.738;19.355;10.781;13.905;16.147;9.202;28.59;32.0
2010;Canarias;39.738;19.355;10.781;13.905;16.147;9.202;29.31;32.0
2010;Canarias;39.738;19.355;10.781;13.905;16.147;9.202;27.72;32.0
2010;Cantabria;12.883;21.85;12.851;16.456;18.911;11.083;14.67;
2010;Cantabria;12.883;21.85;12.851;16.456;18.911;11.083;12.07;
2010;Cantabria;12.883;21.85;12.851;16.456;18.911;11.083;13.73;
2010;Cantabria;12.883;21.85;12.851;16.456;18.911;11.083;14.33;
2010;CastillaLeon;54.693;21.487;12.546;16.1;18.316;10.946;15.78;45.0
2010;CastillaLeon;54.693;21.487;12.546;16.1;18.316;10.946;15.2;45.0
2010;CastillaLeon;54.693;21.487;12.546;16.1;18.316;10.946;16.38;45.0
2010;CastillaLeon;54.693;21.487;12.546;16.1;18.316;10.946;15.83;45.0
2010;CastillaLaMancha;39.436;18.864;11.227;15.13;17.067;9.892;21.72;39.0
2010;CastillaLaMancha;39.436;18.864;11.227;15.13;17.067;9.892;20.07;39.0
2010;CastillaLaMancha;39.436;18.864;11.227;15.13;17.067;9.892;21.38;39.0
2010;CastillaLaMancha;39.436;18.864;11.227;15.13;17.067;9.892;21.72;39.0
2010;Catalunya;202.602;27.096;14.553;19.239;21.574;12.89;17.86;47.0
2010;Catalunya;202.602;27.096;14.553;19.239;21.574;12.89;17.31;47.0
2010;Catalunya;202.602;27.096;14.553;19.239;21.574;12.89;17.56;47.0
2010;Catalunya;202.602;27.096;14.553;19.239;21.574;12.89;17.9;47.0
2010;Ceuta;1.494;18.532;10.988;15.332;17.487;9.616;24.83;
2010;Ceuta;1.494;18.532;10.988;15.332;17.487;9.616;21.98;
2010;Ceuta;1.494;18.532;10.988;15.332;17.487;9.616;26.08;
2010;Ceuta;1.494;18.532;10.988;15.332;17.487;9.616;22.79;
2010;ComunidadValenciana;101.87;20.419;12.335;15.78;18.286;10.555;22.57;50.0
2010;ComunidadValenciana;101.87;20.419;12.335;15.78;18.286;10.555;22.97;50.0
2010;ComunidadValenciana;101.87;20.419;12.335;15.78;18.286;10.555;23.44;50.0
2010;ComunidadValenciana;101.87;20.419;12.335;15.78;18.286;10.555;22.45;50.0
2010;Madrid;198.29;31.059;15.254;20.128;22.676;13.436;15.54;41.0
2010;Madrid;198.29;31.059;15.254;20.128;22.676;13.436;15.76;41.0
2010;Madrid;198.29;31.059;15.254;20.128;22.676;13.436;16.18;41.0
2010;Madrid;198.29;31.059;15.254;20.128;22.676;13.436;15.89;41.0
2010;Extremadura;18.652;16.95;10.229;13.509;15.396;8.897;23.95;
2010;Extremadura;18.652;16.95;10.229;13.509;15.396;8.897;22.33;
2010;Extremadura;18.652;16.95;10.229;13.509;15.396;8.897;22.4;
2010;Extremadura;18.652;16.95;10.229;13.509;15.396;8.897;23.2;
2010;Galicia;56.787;20.488;12.117;15.764;18.056;10.504;15.62;43.0
2010;Galicia;56.787;20.488;12.117;15.764;18.056;10.504;14.8;43.0
2010;Galicia;56.787;20.488;12.117;15.764;18.056;10.504;15.49;43.0
2010;Galicia;56.787;20.488;12.117;15.764;18.056;10.504;15.39;43.0
2010;Baleares;26.797;24.638;12.952;17.076;19.129;11.485;21.78;
2010;Baleares;26.797;24.638;12.952;17.076;19.129;11.485;16.93;
2010;Baleares;26.797;24.638;12.952;17.076;19.129;11.485;19.79;
2010;Baleares;26.797;24.638;12.952;17.076;19.129;11.485;22.22;
2010;LaRioja;8.009;25.035;12.388;15.769;18.01;10.756;15.58;100.0
2010;LaRioja;8.009;25.035;12.388;15.769;18.01;10.756;13.97;100.0
2010;LaRioja;8.009;25.035;12.388;15.769;18.01;10.756;12.17;100.0
2010;LaRioja;8.009;25.035;12.388;15.769;18.01;10.756;14.86;100.0
2010;Melilla;1.367;17.661;12.839;18.259;20.418;11.459;24.46;
2010;Melilla;1.367;17.661;12.839;18.259;20.418;11.459;23.49;
2010;Melilla;1.367;17.661;12.839;18.259;20.418;11.459;23.38;
2010;Melilla;1.367;17.661;12.839;18.259;20.418;11.459;19.76;
2010;Navarra;18.089;28.487;15.869;21.393;23.637;14.276;11.77;38.0
2010;Navarra;18.089;28.487;15.869;21.393;23.637;14.276;12.51;38.0
2010;Navarra;18.089;28.487;15.869;21.393;23.637;14.276;11.02;38.0
2010;Navarra;18.089;28.487;15.869;21.393;23.637;14.276;12.31;38.0
2010;PaisVasco;64.425;29.538;16.488;21.484;24.287;14.468;10.98;39.0
2010;PaisVasco;64.425;29.538;16.488;21.484;24.287;14.468;10.08;39.0
2010;PaisVasco;64.425;29.538;16.488;21.484;24.287;14.468;10.6;39.0
2010;PaisVasco;64.425;29.538;16.488;21.484;24.287;14.468;11.1;39.0
2010;Murcia;28.372;19.479;10.131;13.574;15.482;8.818;24.45;47.0
2010;Murcia;28.372;19.479;10.131;13.574;15.482;8.818;23.44;47.0
2010;Murcia;28.372;19.479;10.131;13.574;15.482;8.818;20.86;47.0
2010;Murcia;28.372;19.479;10.131;13.574;15.482;8.818;22.7;47.0
2011;Andalucia;144.494;17.299;10.337;13.31;15.569;8.764;31.01;61.0
2011;Andalucia;144.494;17.299;10.337;13.31;15.569;8.764;30.69;61.0
2011;Andalucia;144.494;17.299;10.337;13.31;15.569;8.764;29.45;61.0
2011;Andalucia;144.494;17.299;10.337;13.31;15.569;8.764;29.37;61.0
2011;Aragon;33.632;25.015;13.259;17.259;19.489;11.657;16.8;83.0
2011;Aragon;33.632;25.015;13.259;17.259;19.489;11.657;15.96;83.0
2011;Aragon;33.632;25.015;13.259;17.259;19.489;11.657;17.51;83.0
2011;Aragon;33.632;25.015;13.259;17.259;19.489;11.657;18.04;83.0
2011;Asturias;22.262;20.706;13.579;17.08;19.562;11.779;18.84;60.0
2011;Asturias;22.262;20.706;13.579;17.08;19.562;11.779;17.19;60.0
2011;Asturias;22.262;20.706;13.579;17.08;19.562;11.779;17.17;60.0
2011;Asturias;22.262;20.706;13.579;17.08;19.562;11.779;18.16;60.0
2011;Canarias;39.612;19.099;10.1;13.127;15.254;8.61;30.33;62.0
2011;Canarias;39.612;19.099;10.1;13.127;15.254;8.61;29.08;62.0
2011;Canarias;39.612;19.099;10.1;13.127;15.254;8.61;29.39;62.0
2011;Canarias;39.612;19.099;10.1;13.127;15.254;8.61;28.32;62.0
2011;Cantabria;12.68;21.435;12.238;15.447;17.89;10.495;15.92;63.0
2011;Cantabria;12.68;21.435;12.238;15.447;17.89;10.495;14.13;63.0
2011;Cantabria;12.68;21.435;12.238;15.447;17.89;10.495;14.88;63.0
2011;Cantabria;12.68;21.435;12.238;15.447;17.89;10.495;16.27;63.0
2011;CastillaLeon;54.329;21.378;12.454;15.918;18.147;10.841;17.21;61.0
2011;CastillaLeon;54.329;21.378;12.454;15.918;18.147;10.841;16.24;61.0
2011;CastillaLeon;54.329;21.378;12.454;15.918;18.147;10.841;16.51;61.0
2011;CastillaLeon;54.329;21.378;12.454;15.918;18.147;10.841;17.51;61.0
2011;CastillaLaMancha;39.057;18.569;10.523;13.72;15.764;9.105;24.53;67.0
2011;CastillaLaMancha;39.057;18.569;10.523;13.72;15.764;9.105;22.46;67.0
2011;CastillaLaMancha;39.057;18.569;10.523;13.72;15.764;9.105;23.18;67.0
2011;CastillaLaMancha;39.057;18.569;10.523;13.72;15.764;9.105;22.13;67.0
2011;Catalunya;199.939;26.644;13.776;18.17;20.39;12.209;20.4;91.0
2011;Catalunya;199.939;26.644;13.776;18.17;20.39;12.209;19.38;91.0
2011;Catalunya;199.939;26.644;13.776;18.17;20.39;12.209;17.93;91.0
2011;Catalunya;199.939;26.644;13.776;18.17;20.39;12.209;18.93;91.0
2011;Ceuta;1.491;17.986;11.307;16.208;18.249;10.03;27.19;
2011;Ceuta;1.491;17.986;11.307;16.208;18.249;10.03;31.04;
2011;Ceuta;1.491;17.986;11.307;16.208;18.249;10.03;27.02;
2011;Ceuta;1.491;17.986;11.307;16.208;18.249;10.03;25.73;
2011;ComunidadValenciana;100.388;20.069;11.941;15.344;17.743;10.236;24.83;100.0
2011;ComunidadValenciana;100.388;20.069;11.941;15.344;17.743;10.236;24.31;100.0
2011;ComunidadValenciana;100.388;20.069;11.941;15.344;17.743;10.236;23.1;100.0
2011;ComunidadValenciana;100.388;20.069;11.941;15.344;17.743;10.236;23.7;100.0
2011;Madrid;199.624;31.147;15.029;19.984;22.579;13.192;17.96;77.0
2011;Madrid;199.624;31.147;15.029;19.984;22.579;13.192;16.59;77.0
2011;Madrid;199.624;31.147;15.029;19.984;22.579;13.192;15.62;77.0
2011;Madrid;199.624;31.147;15.029;19.984;22.579;13.192;15.18;77.0
2011;Extremadura;18.274;16.56;10.062;13.151;15.044;8.725;28.33;51.0
2011;Extremadura;18.274;16.56;10.062;13.151;15.044;8.725;23.62;51.0
2011;Extremadura;18.274;16.56;10.062;13.151;15.044;8.725;23.25;51.0
2011;Extremadura;18.274;16.56;10.062;13.151;15.044;8.725;25.12;51.0
2011;Galicia;55.817;20.139;11.951;15.45;17.7;10.37;18.17;53.0
2011;Galicia;55.817;20.139;11.951;15.45;17.7;10.37;17.05;53.0
2011;Galicia;55.817;20.139;11.951;15.45;17.7;10.37;16.63;53.0
2011;Galicia;55.817;20.139;11.951;15.45;17.7;10.37;17.19;53.0
2011;Baleares;26.646;24.324;12.531;16.568;18.516;11.126;25.49;68.0
2011;Baleares;26.646;24.324;12.531;16.568;18.516;11.126;17.79;68.0
2011;Baleares;26.646;24.324;12.531;16.568;18.516;11.126;19.53;68.0
2011;Baleares;26.646;24.324;12.531;16.568;18.516;11.126;24.98;68.0
2011;LaRioja;7.945;24.748;12.327;15.517;17.748;10.712;18.61;55.0
2011;LaRioja;7.945;24.748;12.327;15.517;17.748;10.712;17.7;55.0
2011;LaRioja;7.945;24.748;12.327;15.517;17.748;10.712;16.75;55.0
2011;LaRioja;7.945;24.748;12.327;15.517;17.748;10.712;15.77;55.0
2011;Melilla;1.374;17.144;13.346;18.278;20.339;11.981;24.84;
2011;Melilla;1.374;17.144;13.346;18.278;20.339;11.981;21.99;
2011;Melilla;1.374;17.144;13.346;18.278;20.339;11.981;21.47;
2011;Melilla;1.374;17.144;13.346;18.278;20.339;11.981;21.33;
2011;Navarra;18.058;28.279;15.931;21.404;23.749;14.301;13.8;72.0
2011;Navarra;18.058;28.279;15.931;21.404;23.749;14.301;11.75;72.0
2011;Navarra;18.058;28.279;15.931;21.404;23.749;14.301;12.87;72.0
2011;Navarra;18.058;28.279;15.931;21.404;23.749;14.301;13.53;72.0
2011;PaisVasco;63.907;29.261;16.063;20.834;23.684;14.046;13.16;68.0
2011;PaisVasco;63.907;29.261;16.063;20.834;23.684;14.046;12.48;68.0
2011;PaisVasco;63.907;29.261;16.063;20.834;23.684;14.046;11.83;68.0
2011;PaisVasco;63.907;29.261;16.063;20.834;23.684;14.046;11.92;68.0
2011;Murcia;27.698;18.957;9.743;13.022;14.938;8.437;26.31;74.0
2011;Murcia;27.698;18.957;9.743;13.022;14.938;8.437;24.11;74.0
2011;Murcia;27.698;18.957;9.743;13.022;14.938;8.437;23.97;74.0
2011;Murcia;27.698;18.957;9.743;13.022;14.938;8.437;25.55;74.0
2012;Andalucia;139.053;16.597;10.308;13.391;15.49;8.845;35.71;49.0
2012;Andalucia;139.053;16.597;10.308;13.391;15.49;8.845;35.21;49.0
2012;Andalucia;139.053;16.597;10.308;13.391;15.49;8.845;33.59;49.0
2012;Andalucia;139.053;16.597;10.308;13.391;15.49;8.845;32.9;49.0
2012;Aragon;32.17;24.008;13.435;17.419;19.526;11.904;18.72;68.0
2012;Aragon;32.17;24.008;13.435;17.419;19.526;11.904;18.83;68.0
2012;Aragon;32.17;24.008;13.435;17.419;19.526;11.904;18.74;68.0
2012;Aragon;32.17;24.008;13.435;17.419;19.526;11.904;18.37;68.0
2012;Asturias;21.265;19.867;13.529;16.922;19.31;11.767;23.82;58.0
2012;Asturias;21.265;19.867;13.529;16.922;19.31;11.767;21.83;58.0
2012;Asturias;21.265;19.867;13.529;16.922;19.31;11.767;21.12;58.0
2012;Asturias;21.265;19.867;13.529;16.922;19.31;11.767;20.52;58.0
2012;Canarias;38.24;18.317;9.954;12.477;14.661;8.423;32.6;51.0
2012;Canarias;38.24;18.317;9.954;12.477;14.661;8.423;33.22;51.0
2012;Canarias;38.24;18.317;9.954;12.477;14.661;8.423;32.7;51.0
2012;Canarias;38.24;18.317;9.954;12.477;14.661;8.423;31.78;51.0
2012;Cantabria;12.225;20.691;12.112;15.211;17.561;10.388;19.19;64.0
2012;Cantabria;12.225;20.691;12.112;15.211;17.561;10.388;15.79;64.0
2012;Cantabria;12.225;20.691;12.112;15.211;17.561;10.388;17.42;64.0
2012;Cantabria;12.225;20.691;12.112;15.211;17.561;10.388;18.77;64.0
2012;CastillaLeon;52.59;20.823;12.339;15.909;17.951;10.855;20.74;54.0
2012;CastillaLeon;52.59;20.823;12.339;15.909;17.951;10.855;19.23;54.0
2012;CastillaLeon;52.59;20.823;12.339;15.909;17.951;10.855;19.82;54.0
2012;CastillaLeon;52.59;20.823;12.339;15.909;17.951;10.855;19.41;54.0
2012;CastillaLaMancha;37.644;17.941;10.129;13.307;15.094;8.878;30.07;54.0
2012;CastillaLaMancha;37.644;17.941;10.129;13.307;15.094;8.878;27.99;54.0
2012;CastillaLaMancha;37.644;17.941;10.129;13.307;15.094;8.878;28.9;54.0
2012;CastillaLaMancha;37.644;17.941;10.129;13.307;15.094;8.878;27.38;54.0
2012;Catalunya;194.513;25.937;13.708;18.136;20.228;12.199;23.81;100.0
2012;Catalunya;194.513;25.937;13.708;18.136;20.228;12.199;22.46;100.0
2012;Catalunya;194.513;25.937;13.708;18.136;20.228;12.199;21.79;100.0
2012;Catalunya;194.513;25.937;13.708;18.136;20.228;12.199;22.0;100.0
2012;Ceuta;1.439;17.094;11.413;15.511;17.689;9.99;37.17;
2012;Ceuta;1.439;17.094;11.413;15.511;17.689;9.99;38.8;
2012;Ceuta;1.439;17.094;11.413;15.511;17.689;9.99;37.4;
2012;Ceuta;1.439;17.094;11.413;15.511;17.689;9.99;34.71;
2012;ComunidadValenciana;95.836;19.171;11.528;14.864;17.051;9.965;27.62;82.0
2012;ComunidadValenciana;95.836;19.171;11.528;14.864;17.051;9.965;27.6;82.0
2012;ComunidadValenciana;95.836;19.171;11.528;14.864;17.051;9.965;26.71;82.0
2012;ComunidadValenciana;95.836;19.171;11.528;14.864;17.051;9.965;26.83;82.0
2012;Madrid;196.36;30.566;14.833;19.902;22.255;13.155;19.32;67.0
2012;Madrid;196.36;30.566;14.833;19.902;22.255;13.155;18.23;67.0
2012;Madrid;196.36;30.566;14.833;19.902;22.255;13.155;18.42;67.0
2012;Madrid;196.36;30.566;14.833;19.902;22.255;13.155;18.15;67.0
2012;Extremadura;17.58;15.953;9.522;12.281;14.102;8.238;33.97;47.0
2012;Extremadura;17.58;15.953;9.522;12.281;14.102;8.238;32.67;47.0
2012;Extremadura;17.58;15.953;9.522;12.281;14.102;8.238;33.54;47.0
2012;Extremadura;17.58;15.953;9.522;12.281;14.102;8.238;32.12;47.0
2012;Galicia;54.021;19.541;11.764;15.333;17.447;10.266;21.13;46.0
2012;Galicia;54.021;19.541;11.764;15.333;17.447;10.266;19.97;46.0
2012;Galicia;54.021;19.541;11.764;15.333;17.447;10.266;20.93;46.0
2012;Galicia;54.021;19.541;11.764;15.333;17.447;10.266;20.1;46.0
2012;Baleares;26.224;23.81;12.308;16.317;18.091;11.005;24.3;65.0
2012;Baleares;26.224;23.81;12.308;16.317;18.091;11.005;19.56;65.0
2012;Baleares;26.224;23.81;12.308;16.317;18.091;11.005;21.32;65.0
2012;Baleares;26.224;23.81;12.308;16.317;18.091;11.005;27.85;65.0
2012;LaRioja;7.669;23.961;12.831;16.102;18.219;11.27;18.82;40.0
